id,h3_index_7,h3_index_8,geoid10,commarea,poi_type,name,poi_category
211345152,872664194ffffff,8826641949fffff,17031520300,52,place_of_worship,East Side Baptist Church,civic_community
211345180,872664194ffffff,8826641949fffff,17031520300,52,car_repair,East Side Muffler Shop,automotive
211351771,8726641b2ffffff,8826641b21fffff,17031520200,52,place_of_worship,Iglesia del Pacto Evangelico,civic_community
211352543,872664ccdffffff,882664ccd3fffff,17031510100,51,fuel,Citgo,transport
211352549,872664ccdffffff,882664cc99fffff,17031510100,51,convenience,Citgo,grocery
211352582,872664cc9ffffff,882664cc99fffff,17031510100,51,place_of_worship,Sacred Heart Croatian Catholic Church,civic_community
211352727,8726641b2ffffff,882664ccd3fffff,17031480500,48,car_parts,Standard Auto Parts,automotive
211352838,8726641b2ffffff,8826641b2dfffff,17031510100,51,restaurant,Calumet Fisheries,food_drink
211352846,8726641b2ffffff,8826641b2dfffff,17031520200,52,childcare,Restoring the Seed Childcare,education
211352889,872664ccdffffff,882664ccd3fffff,17031480500,48,place_of_worship,Power Circle Congregation,civic_community
211352909,872664ccdffffff,882664ccd3fffff,17031480500,48,tyres,RCB Tire Shop,automotive
211352941,8726641b2ffffff,8826641b2dfffff,17031520100,52,fast_food,Skyway Doghouse,food_drink
211352978,8726641b2ffffff,882664ccd3fffff,17031510100,51,social_facility,Institute of Women Today,civic_community
211353137,8726641b2ffffff,8826641b25fffff,17031510100,51,car_parts,Commercial Auto Supply,automotive
211353281,8726641b2ffffff,8826641b25fffff,17031510100,51,bar,Frank's Tap & Grill,nightlife
211353429,8726641b2ffffff,8826641b25fffff,17031510100,51,hairdresser,Chanty & Mom Hair Studio,services
211353442,8726641b2ffffff,8826641b25fffff,17031510100,51,alcohol,Lopez Liquors,grocery
211353444,8726641b2ffffff,8826641b21fffff,17031520200,52,religion,Mirna's Gift Shop,civic_community
211353451,8726641b2ffffff,8826641b25fffff,17031510100,51,supermarket,La Feria Groceries,grocery
211353459,8726641b2ffffff,8826641b25fffff,17031510100,51,restaurant,Mariscos El Malecon,food_drink
211353468,8726641b2ffffff,8826641b25fffff,17031510100,51,restaurant,Taquería Picazo,food_drink
211353558,8726641b2ffffff,8826641b25fffff,17031510100,51,childcare,Mari's Bumble Bee Academy,education
211353611,8726641b2ffffff,8826641b21fffff,17031520200,52,place_of_worship,East Side Full Gospel Church,civic_community
211353766,8726641b2ffffff,8826641b25fffff,17031510100,51,place_of_worship,Debretsion Medhanealem Ethiopian Orthodox Tewahedo Church,civic_community
211354193,8726641b2ffffff,8826641b21fffff,17031520200,52,place_of_worship,Saint George Catholic Church,civic_community
211359446,872664ccdffffff,882664ccd3fffff,17031461000,46,fire_station,Chicago Fire Department Engine Company 46,civic_community
211359649,872664ccdffffff,882664ccd3fffff,17031461000,46,variety_store,Family Dollar,shopping
211359652,872664ccdffffff,882664ccd3fffff,17031461000,46,childcare,Shining Star Child Development,education
211359658,872664ccdffffff,882664ccd3fffff,17031461000,46,supermarket,1st Choice Market,grocery
211359663,872664ccdffffff,882664ccdbfffff,17031833900,46,community_centre,SkyART,civic_community
211359664,872664ccdffffff,882664ccd3fffff,17031461000,46,bank,Fifth Third Bank,finance
211359668,872664ccdffffff,882664ccdbfffff,17031461000,46,community_centre,The Salud Center,civic_community
211359669,872664ccdffffff,882664ccd3fffff,17031461000,46,social_facility,El Valor Ray Gonzalez Children & Family Center,civic_community
211359704,872664ccdffffff,882664ccdbfffff,17031833900,46,place_of_worship,Our Lady of Guadalupe Roman Catholic Church,civic_community
211359708,872664ccdffffff,882664ccd3fffff,17031461000,46,bar,Loncar Chico,nightlife
211359744,872664ccdffffff,882664ccdbfffff,17031461000,46,place_of_worship,Pilgrim Baptist Church,civic_community
211359771,872664ccdffffff,882664ccdbfffff,17031833900,46,place_of_worship,Trinity Resurrection United Church,civic_community
211359779,872664ccdffffff,882664ccdbfffff,17031833900,46,place_of_worship,New Prospect Missionary Baptist Church,civic_community
211360414,872664ccdffffff,882664ccd9fffff,17031460301,46,supermarket,Cecy's Molino De Masa,grocery
211360802,872664ccdffffff,882664ccd1fffff,17031460600,46,place_of_worship,Gabaon Baptist Church,civic_community
211360809,872664ccdffffff,882664ccd9fffff,17031460700,46,money_transfer,Western Union,finance
211360812,872664ccdffffff,882664ccd9fffff,17031460700,46,mobile_phone,Metro by T-Mobile,shopping
211360952,872664ccdffffff,882664ccd9fffff,17031460700,46,restaurant,Birrieria Ocotlan,food_drink
211360975,872664ccdffffff,882664ccd9fffff,17031460700,46,restaurant,El Progreso,food_drink
211361079,872664ccdffffff,882664ccd9fffff,17031460700,46,funeral_directors,Hudson Funeral Home,services
211361122,872664ccdffffff,882664ccd1fffff,17031460700,46,place_of_worship,Immaculate Conception Roman Catholic Church,civic_community
211361226,872664ccdffffff,882664ccd1fffff,17031460700,46,car_parts,AutoZone,automotive
211361331,872664ccdffffff,882664ccd1fffff,17031460700,46,community_centre,Centro Comunitario Juan Diego,civic_community
211361416,872664ccdffffff,882664ccd1fffff,17031460700,46,hairdresser,Esperanza Salon De Belleza,services
211361505,872664ccdffffff,882664ccd1fffff,17031460700,46,restaurant,Cocula Restraunt,food_drink
211361600,872664ccdffffff,882664ccd1fffff,17031833900,46,alcohol,8900 Commercial Food & Liquor,grocery
211361610,872664ccdffffff,882664ccdbfffff,17031833900,46,place_of_worship,South Haitian Church of God,civic_community
211361664,872664ccdffffff,882664ccd1fffff,17031833900,46,supermarket,La Fruteria,grocery
211361673,872664ccdffffff,882664ccd1fffff,17031833900,46,florist,Samantha's Flowers,shopping
211361677,872664ccdffffff,882664ccdbfffff,17031833900,46,place_of_worship,Saint Paul African Methodist Episcopal Church,civic_community
211361706,872664ccdffffff,882664ccd1fffff,17031833900,46,restaurant,Casa Del Sol,food_drink
211361742,872664ccdffffff,882664ccdbfffff,17031833900,46,place_of_worship,Christ Life Church,civic_community
211361759,872664ccdffffff,882664ccd1fffff,17031833900,46,restaurant,TNT Mexican Restaurant,food_drink
211361776,872664ccdffffff,882664ccdbfffff,17031833900,46,supermarket,Macias Produce,grocery
211361844,872664ccdffffff,882664ccd1fffff,17031833900,46,religion,Botanica Elegua,civic_community
211361875,872664ccdffffff,882664ccdbfffff,17031833900,46,place_of_worship,New Holy Trinity Temple,civic_community
211361914,872664ccdffffff,882664ccdbfffff,17031833900,46,place_of_worship,Greater Rising Sun Baptist Church,civic_community
211361943,872664ccdffffff,882664ccdbfffff,17031833900,46,beauty,Diamond Nails,services
211362003,872664ccdffffff,882664ccdbfffff,17031833900,46,supermarket,El Guero,grocery
211362039,872664ccdffffff,882664ccdbfffff,17031833900,46,place_of_worship,Beyth-el Temple & College,civic_community
211362061,872664ccdffffff,882664ccd1fffff,17031833900,46,clothes,City Sports,shopping
211362218,872664ccdffffff,882664ccd3fffff,17031833900,46,clothes,Rainbow,shopping
211362223,872664ccdffffff,882664ccd1fffff,17031480500,48,car_repair,Pely's Auto Repair,automotive
211362224,872664ccdffffff,882664ccd3fffff,17031461000,46,place_of_worship,Church of God,civic_community
211362225,872664ccdffffff,882664ccd1fffff,17031480500,48,car_repair,Firestone,automotive
211362248,872664ccdffffff,882664ccd3fffff,17031461000,46,beauty,Hair World,services
211362262,872664ccdffffff,882664ccd3fffff,17031461000,46,mobile_phone,Boost Mobile,shopping
211362313,872664ccdffffff,882664ccd3fffff,17031461000,46,chemist,Walgreens,shopping
211362315,872664ccdffffff,882664ccd3fffff,17031480500,48,clinic,Fresenius Kidney Care,health
211362327,872664ccdffffff,882664ccd3fffff,17031461000,46,fast_food,McDonald's,food_drink
211362355,872664ccdffffff,882664ccd3fffff,17031461000,46,bank,Peoples Bank,finance
211362365,872664ccdffffff,882664ccd3fffff,17031461000,46,place_of_worship,Iglesia De Dios Pentecostal,civic_community
211362467,872664ccdffffff,882664ccd3fffff,17031480500,48,bank,U.S. Bank,finance
211362498,872664ccdffffff,882664ccd3fffff,17031480500,48,tyres,R.C.B Tire Shop,automotive
211362530,872664ccdffffff,882664ccd3fffff,17031461000,46,restaurant,Roma's,food_drink
211362535,872664ccdffffff,882664ccd3fffff,17031480500,48,paint,Benjamin Moore,shopping
211362542,872664ccdffffff,882664ccd3fffff,17031480500,48,dry_cleaning,Dry Clean Direct,services
211362548,872664ccdffffff,882664ccd3fffff,17031480500,48,post_office,South Chicago Post Office,services
211362586,872664ccdffffff,882664ccd3fffff,17031461000,46,car_wash,M & A Hand Car Wash,automotive
211362666,8726641b2ffffff,8826641b2dfffff,17031520100,52,car_repair,Gornick's Auto Rebuilders,automotive
211362704,872664ccdffffff,882664ccdbfffff,17031833900,46,library,South Chicago Branch Library,education
211377628,872664cebffffff,882664ceb5fffff,17031431301,43,place_of_worship,Mountain of the Lord World Wide Ministries,civic_community
211377663,872664cebffffff,882664ceb5fffff,17031431301,43,place_of_worship,Faith Chapel Deliverance Center,civic_community
211377783,872664cebffffff,882664ceb7fffff,17031460100,46,restaurant,Rocky's Pancake House,food_drink
211377813,872664cebffffff,882664ceb7fffff,17031460200,46,convenience,Citgo,grocery
211378340,872664cebffffff,882664ceb1fffff,17031460100,46,school,Camelot Academy,education
211378345,872664cebffffff,882664ceb7fffff,17031460302,46,place_of_worship,Kingdom Hall of Jehovahs Witnesses,civic_community
211378415,872664cebffffff,882664ceb7fffff,17031460100,46,place_of_worship,Lighthouse Missionary Baptist Church,civic_community
211378469,872664cebffffff,882664ceb7fffff,17031460302,46,place_of_worship,Tabor Christian Church,civic_community
211379094,872664cebffffff,882664ceb3fffff,17031460100,46,place_of_worship,Eglise Haitienne De La Grace,civic_community
211379262,872664cebffffff,882664ceb7fffff,17031460100,46,restaurant,Pepe's Mexican Restaurant,food_drink
211379278,872664cebffffff,882664ceb7fffff,17031460302,46,place_of_worship,Restoration Tabernacle Church,civic_community
211379328,872664cebffffff,882664ceb7fffff,17031460302,46,supermarket,Save-A-Lot,grocery
211379369,872664cebffffff,882664ceb3fffff,17031460100,46,place_of_worship,Saint Michael the Archangel Catholic Church,civic_community
211379421,872664cebffffff,882664ceb3fffff,17031460200,46,place_of_worship,Morning Star Bible Baptist Church,civic_community
211380149,872664ccdffffff,882664ccd9fffff,17031460200,46,car_repair,Cabrales Auto Repair Service,automotive
211380223,872664ccdffffff,882664ccd9fffff,17031460200,46,restaurant,El Jacalito,food_drink
211380235,872664cebffffff,882664ceb1fffff,17031460100,46,place_of_worship,Christ Bible Church,civic_community
211382115,872664cebffffff,882664cebdfffff,17031431400,43,place_of_worship,New Spiritual Light Baptist Church,civic_community
211385654,872664194ffffff,8826641943fffff,17031520600,52,funeral_directors,Elmwood Funeral Chapel,services
211385657,872664194ffffff,8826641943fffff,17031520500,52,social_centre,Knights of Columbus Trinity Council,civic_community
211386341,872664194ffffff,8826641943fffff,17031520500,52,dojo,Champyon Taekwondo USA Inc.,leisure_sports
211386361,872664195ffffff,882664195dfffff,17031520500,52,place_of_worship,Serbian Saint Simeon Mirotociv Orthodox Church,civic_community
211387890,872664194ffffff,8826641949fffff,17031520400,52,fire_station,Chicago Fire Department Engine Company 74,civic_community
211387893,8726641b2ffffff,8826641b23fffff,17031520300,52,supermarket,El Tapatio,grocery
211387945,8726641b2ffffff,8826641b23fffff,17031520400,52,place_of_worship,Community Christian Church of Chicago,civic_community
211387955,8726641b2ffffff,8826641b23fffff,17031520400,52,place_of_worship,Community Christian Church Annex,civic_community
211388279,872664194ffffff,8826641949fffff,17031520300,52,social_centre,American Legion Hall Illiana Chapter,civic_community
211388282,872664194ffffff,8826641949fffff,17031520400,52,place_of_worship,Word Evangelistic Church,civic_community
211388380,8726641b3ffffff,8826641b35fffff,17031520400,52,laundry,Blue Kangaroo Coin Laundry,services
211388387,872664194ffffff,8826641949fffff,17031520400,52,ice_cream,La Michoacana Premium,food_drink
211388397,872664194ffffff,8826641949fffff,17031520400,52,beauty,Eastside Beauty Salon,services
211388402,872664194ffffff,8826641949fffff,17031520300,52,clinic,Chicago Family Health Center,health
211388440,8726641b3ffffff,8826641b35fffff,17031520400,52,fast_food,Burger King,food_drink
211388450,872664194ffffff,8826641949fffff,17031520300,52,mobile_phone,Metro by T-Mobile,shopping
211388478,8726641b3ffffff,8826641b35fffff,17031520100,52,fast_food,KFC,food_drink
211388628,872664194ffffff,8826641949fffff,17031520400,52,bank,Old National Bank,finance
211388936,872664194ffffff,8826641949fffff,17031520300,52,place_of_worship,Christian Fellowship Flock,civic_community
211388984,872664194ffffff,882664194bfffff,17031520300,52,supermarket,La Cienega Super Food,grocery
211389078,872664194ffffff,882664194bfffff,17031520400,52,convenience,7-Eleven,grocery
211389794,872664194ffffff,882664194bfffff,17031520600,52,place_of_worship,East Side United Methodist Church,civic_community
211390293,872664194ffffff,8826641943fffff,17031520500,52,bank,Byline Bank,finance
211390295,872664194ffffff,8826641949fffff,17031520300,52,chemist,Walgreens,shopping
211390296,872664194ffffff,8826641949fffff,17031520300,52,alcohol,Banner Liquors,grocery
211390357,8726641b3ffffff,8826641b35fffff,17031520400,52,storage_rental,iStorage,services
211390375,8726641b3ffffff,8826641b35fffff,17031520400,52,fast_food,McDonald's,food_drink
211390379,872664194ffffff,8826641949fffff,17031520300,52,post_office,Chicago Post Office Station W,services
211390380,872664194ffffff,8826641949fffff,17031520400,52,library,Vodak-East Side Branch Library,education
211395541,8726641b2ffffff,8826641b23fffff,17031520200,52,hairdresser,New York Barber Shop,services
211395628,8726641b2ffffff,8826641b23fffff,17031520200,52,florist,Sandela's Flower Shop,shopping
211395633,8726641b2ffffff,8826641b23fffff,17031520200,52,restaurant,Tamales Y Restaurant Costa Grande,food_drink
211395655,8726641b2ffffff,8826641b23fffff,17031520100,52,restaurant,Route 66 Pizza,food_drink
211395658,8726641b2ffffff,8826641b23fffff,17031520100,52,place_of_worship,St. Francis de Sales Parish,civic_community
211395699,8726641b2ffffff,8826641b23fffff,17031520200,52,funeral_directors,Griesel Jimenéz Stodden Funeral Home,services
211395754,8726641b2ffffff,8826641b29fffff,17031520100,52,police,Chicago Police/Cook County Helicopter Task Force,civic_community
211395763,8726641b2ffffff,8826641b21fffff,17031520100,52,car_repair,Jara's Auto Rebuilders,automotive
211395778,8726641b2ffffff,8826641b21fffff,17031520100,52,restaurant,El Quetzal,food_drink
211395790,8726641b2ffffff,8826641b21fffff,17031520100,52,car_parts,ABH Sound & Security,automotive
211395985,8726641b2ffffff,8826641b21fffff,17031520100,52,supermarket,Lilly's Supermarket,grocery
211415246,872664d88ffffff,882664d883fffff,17031030900,77,place_of_worship,Ebenezer Lutheran Church,civic_community
211442165,872664ca1ffffff,882664ca1bfffff,17031221600,22,school,Pulaski International School,education
211827492,872664d81ffffff,882664d813fffff,17031010201,1,school,Jordan Community Elementary School,education
211829013,872664d8cffffff,882664d8c5fffff,17031010702,1,school,New Field Elementary School,education
212377721,872664c1bffffff,882664c1b5fffff,17031330100,33,car_repair,Firestone,automotive
212506863,872664cccffffff,882664ccc1fffff,17031460500,46,school,Horace Mann Elementary School,education
212507053,872664cccffffff,882664ccc3fffff,17031460500,46,place_of_worship,The Calvary Baptist Church,civic_community
212507414,872664cccffffff,882664ccc1fffff,17031431200,43,place_of_worship,Our Lady of Peace Roman Catholic Church,civic_community
212507415,872664cccffffff,882664ccc1fffff,17031431200,43,school,Our Lady of Peace School,education
213042670,872664190ffffff,8826641955fffff,17031550100,55,chemist,Walgreens,shopping
213054111,872664193ffffff,882664193bfffff,17031550100,55,place_of_worship,Saint Florian Catholic Church,civic_community
214153385,872664562ffffff,8826645621fffff,17031750500,75,bank,Fifth Third Bank,finance
214153388,872664562ffffff,8826645621fffff,17031750500,75,restaurant,Chili's,food_drink
214867067,872664ca3ffffff,882664ca39fffff,17031220701,22,school,Our Lady of Grace School,education
215032131,872664d8bffffff,882664d8b1fffff,17031050200,5,place_of_worship,Ravenswood United Church of Christ,civic_community
215326459,87266456cffffff,88266456c9fffff,17031540102,54,school,Carver Military Academy,education
215328987,87266456cffffff,88266456cbfffff,17031540101,54,picnic_site,Beaubien Woods Picnic Shelter Grove 1,leisure_sports
215329001,872664561ffffff,8826645613fffff,17031540102,54,school,Aldridge Elementary School,education
216703673,872664cebffffff,882664ceb1fffff,17031431400,43,school,Saint Bride's School,education
216703679,872664cebffffff,882664ceb1fffff,17031431400,43,place_of_worship,Saint Bride Roman Catholic Church,civic_community
216704451,872664cebffffff,882664cebdfffff,17031431400,43,school,"Adam Clayton Powell, Jr. Paideia Academy",education
216903685,872664ceaffffff,882664cea5fffff,17031430200,43,place_of_worship,Bryn Mawr Community Church,civic_community
217007016,872664566ffffff,882664566dfffff,17031720700,72,school,Barnard Elementary School,education
217007019,872664575ffffff,882664575bfffff,17031750200,75,school,Council Oak Montessori School,education
217200419,872664cc8ffffff,882664cc83fffff,17031510300,51,fast_food,Burger King,food_drink
217203530,872664cc9ffffff,882664cc91fffff,17031510300,51,school,Burnham Elementary School,education
217203535,872664ccbffffff,882664ccb1fffff,17031500100,50,college,Olive-Harvey College,education
217387258,872664cb1ffffff,882664cb19fffff,17031190402,19,place_of_worship,Saint Ferdinand Roman Catholic Church,civic_community
217517023,872664ccbffffff,882664ccb7fffff,17031500200,50,school,Corliss High School,education
217517047,872664564ffffff,8826645649fffff,17031490800,49,school,Bennett Elementary School,education
217925219,872664c86ffffff,882664c86dfffff,17031831600,18,hospital,Shriners Hospitals for Children,health
217929029,872664cb1ffffff,882664cb11fffff,17031190601,19,place_of_worship,Trinity Evangelical Lutheran Church,civic_community
217929139,872664cb1ffffff,882664cb11fffff,17031190601,19,place_of_worship,Holy Trinity Greek Orthodox Church,civic_community
217929566,872664cb1ffffff,882664cb11fffff,17031190401,19,school,Mary Lyon Elementary School,education
217931331,872664c84ffffff,882664c84dfffff,17031191200,19,school,Northwest Middle School,education
218122848,872664cc3ffffff,882664cc37fffff,17031691200,69,social_facility,SOS Children's Village,civic_community
218123814,872664cddffffff,882664cdd9fffff,17031842400,44,bank,Bank of America,finance
218124593,872664cddffffff,882664cddbfffff,17031842400,44,doityourself,Lowe's,shopping
218139210,872664cddffffff,882664cdd1fffff,17031842400,44,supermarket,Aldi,grocery
218163593,872664cf3ffffff,882664cf3dfffff,17031610300,61,fast_food,McDonald's,food_drink
218173129,872664cc1ffffff,882664cc11fffff,17031841800,69,library,Greater Grand Crossing Branch Library,education
218179050,872664cccffffff,882664ccc3fffff,17031450300,45,storage_rental,CubeSmart,services
218179051,872664ccdffffff,882664cc99fffff,17031480500,48,place_of_worship,Compassion Baptist Church,civic_community
218369204,872664cf6ffffff,882664cf69fffff,17031310800,31,school,Cooper Elementary School,education
218369205,872664cf4ffffff,882664cf45fffff,17031310600,31,school,Manuel Pérez Jr. Elementary School,education
218369206,872664cf6ffffff,882664cf69fffff,17031310800,31,bank,Fifth Third Bank,finance
218399143,872664196ffffff,8826641969fffff,17031838800,51,school,Orville Bright Elementary School,education
218414208,872664d9affffff,882664d9adfffff,17031100200,10,picnic_site,,leisure_sports
218414210,87275936dffffff,88275936dbfffff,17031100200,10,picnic_site,,leisure_sports
218662509,872664ca9ffffff,882664ca9dfffff,17031838100,28,college,Malcolm X College,education
218706390,872664cc6ffffff,882664cc6dfffff,17031843800,61,school,Tilden High School,education
218866632,872664cddffffff,882664cdd9fffff,17031842400,44,school,Simeon Career Academy,education
218866651,872664cddffffff,882664cdddfffff,17031842400,44,school,Westcott Elementary School,education
218985831,872664cf4ffffff,882664cf4bfffff,17031841000,33,school,National Teachers Academy,education
219015647,872664cd4ffffff,882664cd4bfffff,17031610300,61,fuel,Food 4 Less,transport
219051904,872664ca9ffffff,882664ca93fffff,17031842900,28,school,Chicago Tech Academy,education
219066559,872664ceaffffff,882664cea7fffff,17031430600,43,school,Saint Phillip Neri School,education
219166994,872664c8dffffff,882664c8d1fffff,17031840800,30,fuel,Shell,transport
219201855,872664ccaffffff,882664cca7fffff,17031490500,49,school,Harlan Community Academy High School,education
219204069,872664ccbffffff,882664ccbdfffff,17031500100,50,school,Schmid Elementary School,education
219382737,872664566ffffff,8826645663fffff,17031750100,75,school,West Point School of Music,education
219384424,872664566ffffff,8826645661fffff,17031730700,73,storage_rental,Metro Self Storage,services
219385844,872664566ffffff,882664566dfffff,17031730700,73,school,Percy L. Julian High School,education
219386333,872664566ffffff,8826645661fffff,17031730700,73,place_of_worship,Victory Cathedral Faith Church,civic_community
219386661,872664566ffffff,8826645661fffff,17031730700,73,school,Mount Vernon Elementary School,education
219592193,8726641b3ffffff,8826641b35fffff,17031520100,52,supermarket,Aldi,grocery
219610724,872664cc5ffffff,882664ce37fffff,17031410800,41,mall,Hyde Park Shopping Center,shopping
219610956,872664cc5ffffff,882664cc59fffff,17031411000,41,school,Bret Harte Elementary School,education
219758386,872664cc2ffffff,882664cc2bfffff,17031680900,68,school,Johnson College Prep,education
219758387,872664cc3ffffff,882664cc3dfffff,17031681200,68,school,Englewood STEM High School,education
219758388,872664cc0ffffff,882664cc05fffff,17031834600,68,school,Englewood High School,education
219758758,872664cc2ffffff,882664cc2bfffff,17031680900,68,school,Benjamin Mays Elementary School,education
219817192,872664195ffffff,8826641943fffff,17031520600,52,school,George Washington Elementary School,education
219817201,872664194ffffff,882664194bfffff,17031520500,52,school,Jane Addams Elementary School,education
219817214,872664194ffffff,882664194bfffff,17031520500,52,school,Annunciata School,education
219817216,872664194ffffff,882664194bfffff,17031520500,52,place_of_worship,Our Lady Of Nazareth Catholic Church,civic_community
219834821,8726641b2ffffff,8826641b23fffff,17031520100,52,school,Saint Francis de Sales High School,education
219834822,8726641b2ffffff,8826641b23fffff,17031520100,52,school,Saint Francis De Sales Grade School,education
219835850,8726641b2ffffff,8826641949fffff,17031520400,52,school,Gallistel Language Academy,education
219842988,8726641b2ffffff,8826641b21fffff,17031520100,52,school,Douglas Taylor Elementary School,education
220021755,872664caeffffff,882664cae3fffff,17031836700,23,library,Richard M. Daley Branch Library,education
220089987,872664c1effffff,882664c1e7fffff,17031081700,8,fast_food,McDonald's,food_drink
220095111,872664563ffffff,8826645631fffff,17031530503,53,school,Ronald Brown Academy,education
220301292,872664c11ffffff,882664c117fffff,17031080100,8,attraction,Wooden Alley,entertainment
220408416,872664c1effffff,882664c1e9fffff,17031081202,8,cafe,Oak Street Beach Café,food_drink
220420580,872664ca6ffffff,882664ca69fffff,17031160200,16,school,Saint Edward School,education
220467875,872664c1effffff,882664c1e3fffff,17031320100,32,fire_station,Chicago Fire Department Engine Company 13,civic_community
220819311,872664191ffffff,8826641917fffff,17031550100,55,school,Saint Columba School,education
220950832,872664c1affffff,882664cad3fffff,17031833100,28,supermarket,Mariano's Fresh Market,grocery
221392533,872664ca0ffffff,882664ca01fffff,17031210501,21,bank,Fifth Third Bank,finance
221394738,872664cacffffff,882664cac3fffff,17031242200,24,school,LaSalle II Magnet School,education
221396531,872664c85ffffff,882664c857fffff,17031251700,25,school,Nash Elementary School,education
221397676,872664c88ffffff,882664c889fffff,17031300500,30,fast_food,Burger King,food_drink
221399553,872664c8dffffff,882664c8d1fffff,17031300900,30,library,Little Village Branch Library,education
222717987,872664d89ffffff,882664d8bbfffff,17031031700,3,school,Courtenay Language Arts Center,education
222736683,872664d89ffffff,882664d89dfffff,17031031200,3,school,Goudy Elementary School,education
222831058,872664cc1ffffff,882664cc13fffff,17031430400,43,school,James Madison Elementary School,education
222831076,872664cc1ffffff,882664cc1bfffff,17031430400,43,bank,PNC Bank,finance
222831338,872664cccffffff,882664cccdfffff,17031834200,43,hospital,Jackson Park Hospital,health
223635081,872664cacffffff,882664cac9fffff,17031831000,22,school,Drummond Elementary School,education
223635091,872664cacffffff,882664cac9fffff,17031832300,22,school,Saint Mary of the Angels School,education
223635098,872664cacffffff,882664cac9fffff,17031240200,24,school,Burr Elementary School,education
223637443,872664cacffffff,882664cac5fffff,17031241200,24,school,Sabin Magnet Dual Language School,education
223669255,872664cadffffff,882664cad1fffff,17031243400,24,school,Rauner College Prep,education
224035808,872664d8cffffff,882664d8c3fffff,17031030103,77,school,Sacred Heart Schools,education
224239553,872664c13ffffff,882664c13bfffff,17031080300,8,school,Franklin Fine Arts Center,education
224615319,872664cf1ffffff,882664cf1dfffff,17031835500,37,fuel,Mobil,transport
224616004,872664cf0ffffff,882664cf0bfffff,17031839900,60,school,Minnie Miñoso Academy,education
224616324,872664cf0ffffff,882664cf03fffff,17031839900,60,school,Bridgeport Catholic Academy,education
224810572,872664cceffffff,882664cce3fffff,17031440102,44,school,Arthur Ashe Elementary School,education
224812179,872664cccffffff,882664ccc7fffff,17031834300,45,place_of_worship,Saint Felicitas Roman Catholic Church,civic_community
224812184,872664cccffffff,882664ccc5fffff,17031834300,45,school,Avalon Park Elementary School,education
224813519,872664cceffffff,882664cce7fffff,17031440202,44,place_of_worship,Saint Mark United Methodist Church,civic_community
224813550,872664cceffffff,882664cce7fffff,17031440202,44,school,Pirie Elementary School,education
224813804,872664cceffffff,882664cce1fffff,17031440202,44,school,Dixon Elementary School,education
225071837,872664ce2ffffff,882664ce25fffff,17031380100,38,university,Jacob H. Carruthers Center for Inner City Studies,education
225102531,872664c85ffffff,882664c85dfffff,17031230600,23,supermarket,Aldi,grocery
225102533,872664c85ffffff,882664c85dfffff,17031230600,23,doityourself,Menards,shopping
225188936,872664ca3ffffff,882664ca33fffff,17031831200,20,school,McAuliffe Elementary School,education
225532817,872664cf5ffffff,882664cf51fffff,17031842000,35,college,Illinois College of Optometry,education
226045469,872664cd6ffffff,882664cd61fffff,17031570400,57,school,Curie Metropolitan High School,education
226048018,872664cd6ffffff,882664cd61fffff,17031570400,57,school,Saint Bruno School,education
226048089,872664cd6ffffff,882664cd61fffff,17031570300,57,school,Edwards Elementary School,education
226051294,872664cd6ffffff,882664cd6dfffff,17031570100,57,bank,Chase,finance
226155957,872664cceffffff,882664cddbfffff,17031440300,44,school,Neil Elementary School,education
226217561,872664cc4ffffff,882664cc47fffff,17031400300,40,school,Burke Elementary School,education
226217586,872664cc6ffffff,882664cc6bfffff,17031836100,40,school,Edward W. Beasley Academy,education
226448790,872664cd4ffffff,882664cd45fffff,17031580502,58,school,Gunsaulus Scholastic Academy,education
226617023,872664c89ffffff,882664c89bfffff,17031580501,58,school,Nathan S. Davis Elementary School,education
226829154,872664cc5ffffff,882664cc5dfffff,17031411200,41,restaurant,Medici on 57th,food_drink
227605119,872664c1effffff,882664c1e1fffff,17031081401,8,hotel,The St. Clair Hotel,lodging
228614097,872664cc0ffffff,882664cc03fffff,17031420700,42,school,Emmett Louis Till Math and Science Academy,education
228614101,872664cc0ffffff,882664cc0bfffff,17031420700,42,place_of_worship,Lincoln Memorial Congregational United Church of Christ,civic_community
228619012,872664cd3ffffff,882664cd37fffff,17031650400,65,school,Queen of the Universe School,education
228662881,872664cd1ffffff,882664cd3bfffff,17031660900,66,place_of_worship,Saint Adrian Roman Catholic Church,civic_community
228662888,872664cd1ffffff,882664cd15fffff,17031660900,66,school,Catalyst Maria School,education
228663038,872664cd1ffffff,882664cd3bfffff,17031660900,66,school,Nativity School,education
228663039,872664cd1ffffff,882664cd3bfffff,17031660900,66,hospital,Holy Cross Hospital,health
228971614,872664c1effffff,882664c1e3fffff,17031320100,32,hotel,Manilow Suites at Millennium Park Plaza,lodging
229030573,87266456effffff,88266456e9fffff,17031540101,54,school,W.E.B. Du Bois Elementary School,education
229185625,872664c89ffffff,882664c899fffff,17031830500,30,school,Paul Simon Job Corps Center,education
229339888,872664565ffffff,8826645651fffff,17031500300,50,place_of_worship,Greenstone United Methodist Church,civic_community
229339889,872664ccbffffff,882664ccb7fffff,17031500200,50,school,Edgar Allan Poe Classical School,education
229340989,872664ccbffffff,882664ccb5fffff,17031500100,50,school,Wendell Smith Elementary School,education
229360774,872664cf5ffffff,882664cf53fffff,17031351100,35,school,James R. Doolittle Elementary School,education
