geoid10,poi_count,count_poi_types,poi_type_list,poi_list
17031030300,22,14,"bakery, bakery, bar, restaurant, bar, convenience, bar, beauty, hairdresser, ice_cream, antiques, antiques, restaurant, fire_station, bar, social_facility, fast_food, convenience, place_of_worship, post_office, fuel, fuel","Co-Op Sauce, Crumb, Fritzy’s Tavern, Sauce And Bread Kitchen, Gracie O'Malleys, Marathon, Whiskey Girl Tavern, Esmeralda, Lisseth Unisex, Baskin-Robbins, Las Manos, Brownstone Antiques, Alexander's, Chicago Fire Department Engine Company 70, Barrelman Tavern, Centro Romero, Dunkin', Shell, Eritrean Orthodox Tewahdo Church of Saint Mary, Rogers Park Post Office, Shell, Marathon"
17031030400,16,12,"cafe, bakery, restaurant, bicycle_rental, dentist, fast_food, beauty, fast_food, fast_food, events_venue, car_repair, fast_food, studio, fast_food, car_wash, motel","The Coffee Studio, La Baguette Bakery, Fireside, Clark St & Bryn Mawr Ave, Northside Dental, Domino's, Nina Beauty Salon, Dunkin', Primo Pizza, Kinowerks, Jiffy Lube, McDonald's, Experimental Sound Studio, White Castle, Heart O' Chicago Motel"
17031030500,34,20,"restaurant, restaurant, artwork, bank, restaurant, restaurant, bar, bicycle_rental, copyshop, restaurant, restaurant, bicycle_rental, jewelry, restaurant, restaurant, fast_food, beauty, alcohol, restaurant, craft, coffee, pharmacy, social_facility, restaurant, hairdresser, school, place_of_worship, place_of_worship, place_of_worship, place_of_worship, music_school, chemist, bank, garden_centre","Ino's Pizzeria, Huaraches Dona Chio, Young Lincoln Statue, BMO, M Henry, Mas alla del Sol, Moody's Pub, Broadway & Ridge Ave, Allied Print & Copy, Edgewater Tacos, Antica Pizzeria, Clark St & Elmdale Ave, On the Rocks, Alice and Friends' Vegan Kitchen, Axum Ethiopian, Boukarou Lounge, Alicia Beauty, Spirits and Liquor, Little Madrid Tapas-Café, The Dropped Stitch, Happy Monday Coffee Roasters, Walgreens, Care for Real, Chengdu Impression, Father and Son Barber Shop, Senn High School, Edgewater Baptist Church, Northside United Pentecostal Church, Ancient of Days Cathedral, Bethany Evangelical Lutheran Church, School of Rock, Walgreens, Fifth Third Bank, Gethsemane Garden Center"
17031030601,3,3,"artwork, school, bicycle_rental","Swift Elementary School, Broadway & Thorndale Ave"
17031030603,22,12,"cafe, seafood, cafe, restaurant, variety_store, clinic, restaurant, restaurant, cafe, restaurant, candles, beverages, artwork, artwork, artwork, artwork, artwork, convenience, storage_rental, fuel, storage_rental, bank","Phlour Bakery & Cafe, Hooked on Fish, Sip and Savor, Sfera Sicilian Street Food, Dollar General, Planned Parenthood, Little Vietnam, Taquería Uptown, All Meal Prep Kitchen & Cafe, Blowfish Sushi & Ramen, Edgewater Candles, Solar Intentions Non-Alcoholic Beverage Shop, Nocturnes, Avian Listening at Midnight, 8 bird species, Today, Water Music, Lake Calls, 12 bird species, Pastorales, Prairie Calls, 14 bird species, Today, Shell, Public Storage, Shell, Public Storage, Chase"
17031030604,7,5,"convenience, artwork, place_of_worship, place_of_worship, place_of_worship, bar, bicycle_rental","Hollywood Deli, Come to Light, Church of the Atonement, Edgewater Presbyterian Church, Saint Andrew's Greek Orthodox Church, Aura by Uvae, Lakefront Trail & Bryn Mawr Ave"
17031030701,10,6,"clinic, restaurant, cafe, convenience, restaurant, restaurant, restaurant, hairdresser, supermarket, cafe","Vivent Health + TPAN, bb.q Chicken, Dulce de Leche Cafe, Green Arch Food and Smoke, Ben's Noodles & Rice, The Little India, Hamburger Mary's, Bionic Hair Design, Super Food & Liquors, Fried Egg Cafe"
17031030703,17,12,"bicycle_rental, fast_food, optician, car_repair, car_repair, paint, bicycle_rental, restaurant, artwork, artwork, supermarket, department_store, restaurant, bar, theatre, theatre, pharmacy","Broadway & Berwyn Ave, Papa John's, Broadway Eye Institute, Hernandez Auto Repair, Lakeside International Auto Service, Sherwin-Williams, La Mom Kitchen, Roots with Diversity, Edgewater Mélange, Jewel-Osco, Burlington, Hot Pot, Burke’s Public House, The Edge Theater, The Edge Off Broadway Theater, CVS Pharmacy"
17031030706,11,9,"information, information, car_rental, fast_food, artwork, convenience, dry_cleaning, convenience, bar, social_facility, supermarket","Enterprise, Foster Beach Concessions, Breakers Pantry, Circle K, La Pharmacie, The Breakers at Edgewater Beach, Mariano's Fresh Market"
17031030800,80,43,"games, fast_food, alcohol, cinema, restaurant, restaurant, restaurant, clinic, restaurant, restaurant, bakery, cafe, cafe, fast_food, bed, books, restaurant, ice_cream, dentist, interior_decoration, bar, pet, baby_goods, hairdresser, clothes, post_office, toys, gift, cannabis, optician, stationery, frame, interior_decoration, antiques, furniture, interior_decoration, restaurant, beauty, leather, antiques, music, clothes, cafe, cafe, restaurant, atm, restaurant, restaurant, mobile_phone, bicycle, deli, cafe, fast_food, gallery, restaurant, dentist, restaurant, cafe, fast_food, fast_food, clinic, craft, restaurant, clothes, antiques, school, museum, place_of_worship, gift, restaurant, shoes, restaurant, restaurant, tea, supermarket, place_of_worship, bank, place_of_worship, place_of_worship, pet","Chicagoland Games Dice Dojo, Subway, Andersonville Wine & Spirits, Chicago Filmmakers, Fiya, Tesfa Ethiopian Cuisine, Herb Restaurant, Advocate Medical Group, A Taste Of Heaven, Big Jones, Defloured, Kanela Breakfast Club, Kopi Cafe, Chipotle, Mattress Firm, Women & Children First, Tanoshii, Forever Yogurt, 1st Family Dental Andersonville, GL Home Decor, Atmosphere, Kriser's Natural Pet, Sandbox Baby Boutique, Styles Hair Salon, Cowboys and Astronauts, The UPS Store, Play, Enjoy Andersonville, CBD Kratom, Big City Optical, Paper and Pencil, Iloilo Custom Framing, Norcross + Scott, Andersonville Antiques, Cassona, Five Elements Home, Jin Ju, Nail Palette, Chicatolia Artisan Collective, Scout, Rattleback Records, Raygun, The Understudy, Starbucks, Buffalo Wild Wings, Bank of America, Uvae Kitchen and Wine Bar, Jin Thai Cuisine, Boost Mobile, Igor Does My Bike, JB's Deli, The Lost Hours, Panera Bread, Event Horizon Gallery & VR Lounge, Devil Dawgs, Dentologie, Pizzeria Aroma, Colectivo Coffee, Taco Pros, Little Caesers, Endeavor Health - Immediate Care, Black Angel Companies, It's Greek 2 U Grill, Violet Hawthorne, Mercantile M, Helen C. Peirce School Of International Studies, Swedish American Museum, North Shore Baptist Church, Andersonville Galleria, Andie's, Alamo Shoes, Calo Ristorante, Pizza Lobo, Eli Tea, Edgewater Produce, Philadelphia Swedish Pentecostal Church, Byline Bank, Unity Lutheran Church, Saint Ita's Roman Catholic Church, PetSmart"
17031030900,66,33,"school, school, school, convenience, restaurant, cafe, fast_food, ice_cream, restaurant, bar, restaurant, books, restaurant, theatre, restaurant, bar, cafe, bakery, restaurant, bar, restaurant, bicycle_rental, charging_station, charging_station, bar, fast_food, clinic, restaurant, mobile_phone, clothes, general, optician, clothes, second_hand, restaurant, pharmacy, second_hand, restaurant, alcohol, paint, optician, beauty, antiques, bicycle, hairdresser, houseware, bar, bar, bar, supermarket, place_of_worship, convenience, restaurant, clothes, place_of_worship, bank, museum, chemist, place_of_worship, convenience, fuel, place_of_worship, school, bank, gift, school","Saint Gregory High School, Saint Gregory Grade School, Saint Gregory Preschool, Middle East Bakery & Grocery, Lady Gregory's, Starbucks, Potbelly, Jeni's Splendid Ice Creams, Lonesome Rose, Simon's Tavern, Svea Restaurant, Alleycat Comics, Ranalli's, pH Comedy, Gadabout, Farraguts, First Slice Pie Cafe, Lost Larson Bakery, Little Bad Wolf, Replay, Middle East Bakery & Grocery, Clark St & Berwyn Ave, Nobody's Darling, Sweetgreen, The Clark, Anteprima, Verizon, Buffalo Exchange, Ándale Market, Visionary, Dearborn Denim & Apparel, The Brown Elephant, Fat Chris's Pizza and Such, Walgreens, 2nd STREET, Minyoli, In Fine Spirits, JC Licht Benjamin Moore Paint & Decor, MyEyeDr., Milan Laser Hair Removal, Andersonville Antiques, Johnny Sprockets, Armand Salon Suites, Rare Form, The Nook, Elixir, Sweet Hearts Bar, Jewel-Osco, Summerdale Community United Church of Christ, 7-Eleven, Penelope's Vegan Taqueria Andersonville, Strange Cargo, First Evangelical Free Church, U.S. Bank, Edgewater Historical Society, Walgreens, Saint Gregory Roman Catholic Church, Marathon, Marathon, Ebenezer Lutheran Church, St. Gregory School, Fifth Third Bank, Transit Tees, Chicago Waldorf School"
17031031000,41,25,"theatre, pub, bank, restaurant, cafe, second_hand, restaurant, bakery, theatre, cafe, car_repair, car_repair, books, clinic, fast_food, mobile_phone, fast_food, hairdresser, hardware, restaurant, erotic, pub, bakery, atm, dry_cleaning, restaurant, hairdresser, hairdresser, pastry, social_facility, hospital, convenience, hardware, convenience, doctors, convenience, fuel, hotel, picnic_site, fuel, fuel","Neofuturists, Hopleaf Bar, Chase, Taste of Lebanon, La Colombe Coffee, Village Discount Outlet, Garcia's Restaurant, Isabella Bakery, Chicago Magic Lounge, Pick Me Up Cafe, Alba Auto Service, Al-Medina Auto Repair and Body Shop, Graham Crackers Comics, NorthShore Immediate Care, Jersey Mike's Subs, AT&T, Krasy Taco Stop, The Shop, Andersonville Hardware Store, Dollop, Early To Bed, Konak Pizza and Grill, Macaron Bar, Winona Cleaners, Jet's Pizza, Armand Salon Suites, Via Rose Hair Studio, Nothing Bundt Cakes, Bethany Retirement Community, Thorek Memorial Hospital Andersonville, Shell, Crafty Beaver, 7-Eleven, Lakeshore Cancer Treatment Center, Citgo, Citgo, The Guesthouse Hotel, Mobil, Shell"
17031031100,50,33,"theatre, bar, pub, bar, bicycle_rental, fast_food, cafe, restaurant, ice_cream, bar, cannabis, artwork, beauty, furniture, dry_cleaning, erotic, alcohol, houseware, beauty, beauty, gift, craft, atm, massage, storage_rental, restaurant, fast_food, convenience, cafe, artwork, jewelry, clothes, bar, fast_food, variety_store, interior_decoration, restaurant, restaurant, erotic, college, post_office, bank, social_facility, social_facility, library, fuel, car_wash, convenience, fast_food, fuel","Uptown Theatre, Green Mill Cocktail Lounge, SoFo Tap, Fat Cat, Clark St & Winnemac Ave, Ba Le, Bambu, Bar Roma, Baskin-Robbins, Meeting House Tavern, Dispensary33, Twin Beauty Salon, New Stars #3, Rainbow Dry Cleaners, Banana Video, Provisions Uptown, The Wooden Spoon, Sonia Salon, Posh Polish, Foursided, Freestyle Ceramics and Tufting, Sir Spa, Honore Storage, Cuckoo, Jimmy John's, Clark Haus, Fat Miilk Uptown, Bryn Mawr Jewelry Co, Milk Handmade, Marty's Martini Bar, Birrieria Zaragoza, Miniso, Foursided Custom Framing, Lao Sze Chuan, Carmela's Taqueria, Full Kit Gear, Saint Augustine College, Uptown Post Office, North Side Community Bank, Aperion Care Wesley, Aperion Care Wesley, Bezazian Branch Library, National Car Wash, National Car Wash, BP Shop, Dunkin', BP"
17031031200,104,38,"school, bicycle_rental, restaurant, bar, restaurant, restaurant, restaurant, bar, restaurant, bar, mobile_phone, convenience, fast_food, restaurant, bakery, cafe, bakery, restaurant, restaurant, bakery, restaurant, bakery, supermarket, supermarket, gift, artwork, bakery, jewelry, jewelry, restaurant, jewelry, doctors, doctors, convenience, interior_decoration, restaurant, restaurant, clinic, restaurant, restaurant, pharmacy, jewelry, restaurant, coffee, video, restaurant, social_facility, community_centre, gift, restaurant, restaurant, jewelry, hairdresser_supply, restaurant, convenience, cosmetics, restaurant, wholesale, hairdresser, restaurant, restaurant, artwork, mobile_phone, cafe, cosmetics, dentist, herbalist, beauty, restaurant, beauty, dry_food, video, beauty, restaurant, beauty, restaurant, fast_food, bank, dry_cleaning, supermarket, hairdresser, fast_food, clinic, artwork, alcohol, restaurant, supermarket, restaurant, artwork, artwork, restaurant, marketplace, school, events_venue, tyres, hotel, hotel, place_of_worship, coffee, storage_rental, bank, fast_food, school, cafe","Saint Thomas of Canterbury Elementary School, Broadway & Argyle St, Phở Việt, Uptown Lounge, Tweet, Breakfast House, Sun Wah Bar-B-Que, Larry's, Demera Ethiopian Restaurant, Big Chicks, Metro by T-Mobile, Rainbow Mart, Subway, Shan Food, Chiu Quon Bakery, First Sip Cafe, Hong Xuong Bakery, Phở Xe Tăng (Tank Noodle), Uptown Phở, La Pâtisserie P, Nhà Hàng Việt Nam, Nhu Lan Uptown, Tai Nam Market, Park to Shop Supermarket, Tân-Thanh Gift Shop, Vietnam, Lucks Food, Kim Hing Jewelry, Heng Heng Jewelry, Hon Kee Restaurant, Kim Long, Lau Medical, J&A Convenience Store, A Touch of China, Phở Loan, Thai Pastry Cafe and Restaurant, Mini Thương Xá, Phở 777, Double Happiness, Mini Thương Xá, Phnom Penh Jewelry, Chinese Lanterns, Boba Teahouse, Đức Hùng Video, Cafe Hoang, Chinese Mutual Aid Association, Bosnian Herzogovinian American Community Center, Dollar Depot, New Chinatown Restaurant & Coffee Shop, Phở Xe Lửa, Hoang Kim Jewelry, Hong Kong Beauty Supply, Miss Saigon, Argyle Store, Shiseido, Phở 888, Qideas, Salon M, Hon Kee Restaurant, Hải Yến, Hong Hiep Mobile, Uni Uni, Tiệm Thuốc Bắc Vĩnh Hoa, Spa Nail Supply, Immm, Tiny, Khô Bò, Kim Video, Queen, Thai Pastry Restaurant, Helen’s Beauty Salon, Lê’s Phở, KFC, Citibank, Lakeshore Cleaners, Old World Market, Orlando Salon and Beauty Supply, Rosati's, Lurie Children's Pediatrics in Uptown, Foremost Liquors, Kie-Gol-Lanee, Tiệm Tạp Hóa Việt Hoa, Silver Seafood, Argyle-O-Rama, Cornucopia, YooYee, Argyle Night Market, McCutcheon Elementary School, Byline Bank Aragon Ballroom, Just Tires, Aragon Arms Hotel, Northmere Hotel, Saint Thomas of Canterbury Roman Catholic Church, Safeguard Self Storage, International Bank of Chicago, McDonald's, Goudy Elementary School, Uptown Cafe & Gallery"
17031031300,12,8,"bicycle_rental, sports, bicycle_rental, artwork, information, picnic_site, social_facility, social_facility, social_facility, bicycle, hospital, social_facility","Sheridan Rd & Lawrence Ave, Get A Grip Trapeze School, Marine Dr & Ainslie St, Carved Stumps, Lincoln Park - Grove 17, The Salvation Army, Alden Lakeland, The SelfHelp Home, Bike Rentals, Chicago Lakeshore Hospital, Boys & Girls Club"
17031031400,37,20,"college, fast_food, atm, bicycle_rental, bicycle_rental, bicycle_rental, cafe, artwork, restaurant, convenience, pharmacy, bicycle_rental, restaurant, information, information, information, artwork, artwork, telecommunication, information, cafe, picnic_site, artwork, convenience, viewpoint, school, bicycle, school, community_centre, social_facility, convenience, fishing, hospital, fast_food, bicycle_rental, school, fuel","American Islamic College, The Dock Concession, Clarendon Ave & Gordon Ter, Clarendon Ave & Junior Ter, Clarendon Ave & Leland Ave, Dollop Coffee, Doctor José Rizal Monument, Bojono's Pizzeria, Clarendon Food Mart, Walgreens, Lakefront Trail & Wilson Ave, The Dock at Montrose Beach, Montrose Yacht Club Anchor, Xfinity, Sunflower Bakery & Cafe, Lincoln Park - Grove 16, Peace and Justice, Go Grocer, Montrose Moonrise Observation Point, Disney Magnet Elementary School, Bike Rentals, Joseph Brennemann Elementary School, Clarendon Park Community Center, The Carlton, BP Shop, Park Bait Shop, Louis A. Weiss Memorial Hospital, Montrose Harbor, BP"
17031031501,7,6,"community_centre, greengrocer, place_of_worship, hostel, deli, community_centre, school","JPUSA, Uptown Shop and Save, The People's Church of Chicago, Jesus People Evangelical Covenant Community, Uptown Deli, Preston Bradley Center, Uplift Community High School"
17031031502,13,10,"convenience, cafe, bar, restaurant, variety_store, fast_food, cafe, atm, childcare, restaurant, restaurant, department_store, social_facility","Food Town, Everybody's Coffee, The Reservoir, Loving Heart, Dollar Tree, Jakes, Drink Happy Thoughts, Crown Daycare Center, Wabi Sabi, The Mukase, Ross, Stephens Commons"
17031031700,24,13,"alcohol, bar, cafe, restaurant, cafe, restaurant, bar, fast_food, artwork, restaurant, clothes, restaurant, artwork, restaurant, hairdresser, restaurant, place_of_worship, place_of_worship, fire_station, restaurant, theatre, bank, school, artwork","Rayan's Liquors, Carol's Pub, Elevate Coffee, Chicago Grilled Cheese & Mac Factory, Emerald City Coffee, Tiztal Cafe, Max’s Place, Subway, Uptown Color Wheel, Marina's Bistro & Rum Bar, Monitor Formalwear, Lindo Guadalajara, From Many Paths We Come, Firebird Grill, R Barber Shoppe & Salon, Placere Mio, Saint John Holy Apostolic Assyrian Church, Lakeview Church of Christ, Chicago Fire Department Engine Company 83, Golden House Restaurant, Riviera Theatre, Bank of America, Courtenay Language Arts Center"
17031031800,17,13,"restaurant, restaurant, bicycle_rental, cafe, bakery, ice_cream, prep_school, pharmacy, mobile_phone, music_school, restaurant, chemist, fast_food, fast_food, restaurant, stationery, place_of_worship","Munno Pizzeria & Bistro, Fin, Clark St & Leland Ave, Ridman’s Coffee, M & A Bakery, Baskin-Robbins, Mathnasium, Walgreens, Delta Mobile, ACM School of Music, CoCo Vietnamese Sandwiches & Pho, Walgreens, Byron's Hot Dogs, Dunkin', Golden Nugget Pancake House, Staples, Our Lady of Lourdes Roman Catholic Church"
17031031900,16,13,"alcohol, bar, gift, cafe, restaurant, bar, coffee, toys, museum, arts_centre, place_of_worship, car_repair, place_of_worship, storage_rental, theatre, place_of_worship","Rayan's Discount Liquor, O'Shaughnessy's, Lillstreet Gallery & Artisan Gift Shop, First Slice, Spacca Napoli, My Buddy’s, Dollop Coffee Co., Cloud & Bunny, The Haitian American Museum of Chicago, Lillstreet Art Center, All Saints Episcopal Church, Auto Repair, Philadelphia Romanian Church of God, Public Storage, Black Ensemble Theater, Ravenswood United Methodist Church"
17031032100,53,39,"bicycle, bar, supermarket, bicycle_rental, bicycle_rental, bar, restaurant, cafe, bank, bar, doctors, charity, artwork, atm, deli, dentist, e-cigarette, community_centre, hairdresser, dentist, bakery, hairdresser, alcohol, clothes, tobacco, rental, arts_centre, pet, massage, beauty, dry_cleaning, clinic, restaurant, tattoo, car_repair, e-cigarette, dry_cleaning, restaurant, childcare, clinic, restaurant, fast_food, convenience, hospital, community_centre, clinic, storage_rental, social_facility, convenience, place_of_worship, events_venue, library, school","Nearly New Bikes, Bar On Buena, Jewel-Osco, Sheridan Rd & Buena Ave, Sheridan Rd & Montrose Ave, Holiday Club, Michael's Original PIzzeria & Tavern, Klein's Bakery & Cafe, Huntington Bank, Driftwood, Walgreens Healthcare Clinic, The Salvation Army, Phoenix Rising, North Buena Deli and Wine, First Dental Center, Roots, Rec Room, Cesar Luna Hair Salon, Elite Dental, Le Barkery, Good Cuts, GNS Market, Ismat Enterprises, 7 Heaven Smoke Shop, U-Haul, Pride Arts Center, Curious Creatures, Broadway Massage, Island Nails & Spa, Princess Cleaners, Sunnyside Health Center, Siam Noodle & Rice, Royal Flesh, Hawk Motors, Uptown Smoke Zone, New S.O.S Cleaners, Hunan Egg Roll King, A Step Ahead Learning Center, Caring Hands Inc, El Palmar, Mr. Salsa, New York Food Mart & Deli, Thorek Memorial Hospital, Broadway Youth Center, Howard Brown Health Sheridan, Public Storage, Eden Assisted Living, 7-Eleven, Saint Mary of the Lake Roman Catholic Church, Haymarket House, Uptown Branch Library, Saint Mary of the Lake School"
17031040100,26,16,"restaurant, bar, car_repair, viewpoint, viewpoint, viewpoint, viewpoint, cafe, bar, bar, bicycle_rental, bicycle_rental, information, information, music, cafe, grave_yard, school, fire_station, convenience, fuel, funeral_directors, place_of_worship, bar, bar, motorcycle","San Soo Gab San, Leadway Bar & Grill, Speedline Auto Service, Half Acre Beer Co. Balmoral Tap Room & Garden, Claddagh Ring, Spiteful Brewing, Winchester Ave & Balmoral Ave, Hoyne Ave & Balmoral Ave, Music Direct, Café Más, Rosehill Mausoleum, Rogers Park Montessori School, Chicago Fire Department Engine Company 110, Firehouse Pantry, Shell, Drake & Son Funeral Home, Horatio N. May Chapel, Big Joe’s, Bobbie’s Runaway, Scooterworks Chicago"
17031040201,40,20,"bank, fast_food, atm, bar, fast_food, alcohol, cafe, restaurant, cafe, bakery, cafe, restaurant, cafe, bar, bakery, restaurant, pharmacy, bicycle_rental, bicycle_rental, restaurant, atm, bicycle_rental, bicycle_rental, ice_cream, fast_food, childcare, convenience, supermarket, chemist, fast_food, mobile_phone, post_office, place_of_worship, place_of_worship, place_of_worship, fast_food, car_repair, convenience, school, place_of_worship","Fifth Third Bank, Dunkin', Atlantic Bar & Grill, Au Bon Pain, Cardinal Wine & Spirit, Dorothy’s Can Do Cafe, Cafe ZoZo, Hilary’s Cookies, Royal Cafe, Sweet Pepper Venezuelan Food Bar, The Priory Bar & Kitchen, Loafers, Nhu Lan Saigon Subs, Dancen, Walgreens, Lincoln Ave & Winona St, Washtenaw Ave & Lawrence Ave, Jibek Jolu, Fifth Third Bank, California Ave & Winona St, Western Ave & Gunnison St, Baskin-Robbins, Krispy Krunchy Chicken, Stepping Stones, Food & Liquor Express, HarvesTime Foods, Walgreens, McDonald's, T-Mobile, Ravenswood Post Office, Chicago Korean Presbyterian Church, Mikro Kodesh Anshe Tiktin Congregation, Immanuel Evangelical Covenant Church, Shelly's Tasty Freeze, Car-X, 7-Eleven, Budlong Elementary School, Saint Demetrios Greek Orthodox Church"
